campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Itapetinga,Processo Seletivo de Estagiários: Homologação das Inscrições,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/05/28/45205/,2026-05-28,10:20,1,"O Instituto Federal Baiano, Campus Itapetinga, divulga o Resultado da Análise dos Recursos interpostos contra a Relação Preliminar de Inscrições do Processo Seletivo Simplificado para formação de cada...",
Itapetinga,Seleção de Estagiários: Relação Preliminar de Inscrições Homologadas,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/05/25/selecao-de-estagiarios-relacao-preliminar-de-inscricoes-homologadas/,2026-05-25,19:39,1,"O Instituto Federal Baiano, Campus Itapetinga, divulgou a relação preliminar de inscrições homologadas do Processo Seletivo Simplificado para formação de cadastro de reserva de estagiários de níveis m...",
Itapetinga,IF Baiano na 54ª Exposição Agropecuária de Itapetinga: Programação Oficial,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/05/18/if-baiano-na-54a-exposicao-agropecuaria-de-itapetinga-programacao-oficial/,2026-05-18,16:08,2,"O Instituto Federal Baiano já está com tudo pronto para marcar presença na 54ª Exposição Agropecuária de Itapetinga, um dos eventos mais tradicionais do município e da região. Entre os dias 20 e 23 de...",
Itapetinga,3ª Chamada para Matrícula da Lista de Espera do SISU,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/05/18/sisu-2a-chamada-da-lista-de-espera-e-convocacao-dos-candidatosas-para-matricula/,2026-05-18,14:15,1,"O IF Baiano, Campus Itapetinga, informa aos(às) candidatos(as) convocados(as) na Terceira Chamada da Lista de Espera do Sisu 2026 que a matrícula deverá ser feita no dia 22 de maio de 2026, no horário...",
Itapetinga,Processo Seletivo de Estagiários de Níveis Médio e Superior,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/05/14/processo-seletivo-de-estagiarios-de-niveis-medio-e-superior/,2026-05-14,14:46,1,"O Instituto Federal Baiano (IF Baiano) – Campus Itapetinga &#8211; publicou, nesta quinta-feira (14), o Edital nº 09/2026, que trata do processo seletivo para formação de cadastro de reserva de estagi...",
Itapetinga,Sisu 2026: Campus Itapetinga realiza matrículas de candidatos(as) da Lista de Espera,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/05/12/sisu-2026-campus-itapetinga-realiza-matriculas-de-candidatosas-da-lista-de-espera/,2026-05-12,14:46,1,"O IF Baiano, Campus Itapetinga, informa aos(às) candidatos(as) convocados(as) na Lista de Espera do Sisu 2026 que o período de matrícula ocorrerá, de forma totalmente on-line, entre os dias 12 e 14 de...",
Itapetinga,Processo Seletivo para Contratação de Professores Substitutos de Geografia e Química,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/05/12/processo-seletivo-para-contratacao-de-professores-substitutos-de-geografia-e-quimica/,2026-05-12,14:40,1,"O Instituto Federal Baiano (IF Baiano), Campus Itapetinga, publicou o Edital nº 96, de 08 de maio de 2026, referente ao Processo Seletivo Simplificado para contratação temporária de professores substi...",
Itapetinga,Resultado Final do PAISE,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/04/22/resultado-final-no-paise/,2026-04-22,09:09,1,"O Instituto Federal Baiano, Campus Itapetinga, divulga o resultado final dos estudantes classificados no Programa de Assistência e Inclusão Social do Estudante (PAISE) 2026.1, conforme o Edital nº 05,...",
Itapetinga,Professor Rômulo toma posse como Diretor-Geral do Campus Itapetinga,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/03/25/professor-romulo-sposito-das-virgens-toma-posse-como-diretor-geral-do-campus-itapetinga-para-a-gestao-2026-2030/,2026-03-25,11:05,1,"O Instituto Federal Baiano (IF Baiano) celebrou, na tarde da última segunda-feira (23), a posse dos(as) diretores(as)-gerais eleitos(as) para a gestão 2026–2030 dos 14 campi da instituição. A cerimôni...",
Itapetinga,IF Baiano convoca candidatos do Campus Itapetinga para banca de heteroidentificação do Partiu IF 2026,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/03/24/if-baiano-convoca-candidatos-do-campus-itapetinga-para-banca-de-heteroidentificacao-do-partiu-if-2026/,2026-03-24,17:08,1,O Instituto Federal Baiano (IF Baiano) publicou a convocação dos candidatos inscritos no processo seletivo do Programa Partiu IF 2026 para participação na banca de heteroidentificação. A etapa é obrig...,
Itapetinga,Campus Itapetinga promove evento sobre drones nos dias 20 e 21 de março,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/03/16/icampus-itapetinga-promove-evento-sobre-drones-nos-dias-20-e-21-de-marco/,2026-03-16,11:25,1,"O IF Baiano, Campus Itapetinga, realizará, nos dias 20 e 21 de março, o Evento de Drones – Curso de Montagem e Configuração de Drones, voltado para servidores e estudantes da instituição. A atividade ...",
Itapetinga,Chamada Pública para Aquisição de Alimentos da Agricultura Familiar,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/03/10/chamada-publica-para-aquisicao-de-alimentos-da-agricultura-familiar/,2026-03-10,11:57,1,"O Instituto Federal Baiano (IF Baiano), Campus Itapetinga, lançou o Edital de Chamada Pública nº 01/2026 para aquisição de alimentos provenientes da Agricultura Familiar e do Empreendedor Familiar Rur...",
Itapetinga,Contratação de tradutor/intérprete de Libras,https://www.ifbaiano.edu.br/unidades/itapetinga/2026/03/10/aviso-de-licitacao-para-contratacao-de-tradutor-interprete-de-libras/,2026-03-10,11:19,1,"O Instituto Federal Baiano (IF Baiano), Campus Itapetinga, informa a abertura de aviso de licitação para a contratação de serviços de tradutor/intérprete de Língua Brasileira de Sinais (Libras) e Líng...",https://www.ifbaiano.edu.br/unidades/itapetinga/files/2026/03/2370-aviso-de-licitacao-imagem.webp
