campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Itaberaba,IF Baiano Campus Itaberaba abre seleção para Professor Substituto de Matemática,https://www.ifbaiano.edu.br/unidades/itaberaba/2025/12/27/noticia-edital-260-2025-professor-matematica/,2025-12-27,08:07,1,"Estão abertas as inscrições para o Processo Seletivo de Professor Substituto de Matemática para o Campus Itaberaba. Com carga horária de 20h e contrato de até 12 meses (prorrogáveis), a seleção busca ...",
Itaberaba,"Renovação de Matrícula 2026 – Cursos da Educação Profissional Técnica de Nível Médio, na Forma integrado ao Ensino Médio – Modalidade Presencial, Turmas do 1º e 2º ano – Edital 46/2025",https://www.ifbaiano.edu.br/unidades/itaberaba/2025/12/18/renovacao-de-matricula-2026-integrado/,2025-12-18,18:34,1,"A DIRETORA-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUS ITABERABA, nomeada pela Portaria Nº 279, de março de 2022, publicada no DOU em 21 de março de 2022, no uso de su...",
Itaberaba,Edital nº 252/2025: Seleção de Estudantes para o Curso de Costureira (Programa Mulheres Mil),https://www.ifbaiano.edu.br/unidades/itaberaba/2025/12/04/edital-252-2025-selecao-alunas-costureira-mulheres-mil/,2025-12-04,10:30,1,Apresentação:,
Itaberaba,Campus Itaberaba publica Edital de Seleção Interna para o Programa Mulheres Mil (Edital 244/2025),https://www.ifbaiano.edu.br/unidades/itaberaba/2025/11/25/edital-244-2025-mulheres-mil/,2025-11-25,18:34,1,Apresentação:,
Itaberaba,Processo Seletivo de Monitores de Ensino dos Cursos Técnicos de Nível Médio 2025/2026 (Edital 35/2025),https://www.ifbaiano.edu.br/unidades/itaberaba/2025/10/31/monitoria-outubro-2025/,2025-10-31,22:24,1,"A DIRETORA-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO –CAMPUS ITABERABA, nomeada pela Portaria nº 279, de 18 de março de 2022, publicada no DOU em 21 de março de 2022, e conso...",
Itaberaba,Renovação de Matrícula 2025 (Módulo II) &#8211; Cursos: Técnico na Modalidade a distância (Edital 29/2025),https://www.ifbaiano.edu.br/unidades/itaberaba/2025/09/24/enovacao-de-matricula-2025-ead/,2025-09-24,00:22,1,"A DIRETORA-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUS ITABERABA, nomeada pela Portaria nº 279, de 18 de março de 2022, publicação no DOU em 21 de março de 2022, e con...",
Itaberaba,"Renovação de Matrícula 2025.1 (Módulo III) – Cursos Técnicos Subsequente, Modalidade Ead – Edital 26/2025",https://www.ifbaiano.edu.br/unidades/itaberaba/2025/08/19/renovacao-de-matricula-2025-subsequente-ead/,2025-08-19,16:26,1,"A DIRETORA-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUS ITABERABA, nomeada pela Portaria nº 279, de 18 de março de 2022, publicação no DOU em 21 de março de 2022, e con...",
Itaberaba,Divulgado o Edital 23/2025 do Programa de Auxílios Eventuais (PAE) 2025 no Campus Itaberaba,https://www.ifbaiano.edu.br/unidades/itaberaba/2025/07/09/divulgado-o-edital-23-2025-do-programa-de-auxilios-eventuais-pae-2025-no-campus-itaberaba/,2025-07-09,17:19,1,"O Instituto Federal Baiano – Campus Itaberaba torna público o Edital 23/2025, referente ao Programa de Auxílios Eventuais (PAE), voltado à concessão de apoio financeiro a estudantes em situação de vul...",
Itaberaba,Abertas as Inscrições do Programa de Incentivo à Participação Político Acadêmica (PROPAC) 2025 – Edital 25/2025,https://www.ifbaiano.edu.br/unidades/itaberaba/2025/07/09/abertas-as-inscricoes-do-programa-de-incentivo-a-participacao-politico-academica-propac-2025-edital-25-2025/,2025-07-09,16:48,1,"O Instituto Federal Baiano – Campus Itaberaba torna público o Edital 25/2025, referente ao Programa de Incentivo à Participação Político Acadêmica (PROPAC), cuja finalidade é apoiar, por meio de auxíl...",
Itaberaba,"Publicado o Edital 24/2025 do Programa Institucional de Cultura, Esporte e Lazer (PINCEL) 2025 no Campus Itaberaba",https://www.ifbaiano.edu.br/unidades/itaberaba/2025/07/08/publicado-o-edital-24-2025-do-programa-institucional-de-cultura-esporte-e-lazer-pincel-2025-no-campus-itaberaba/,2025-07-08,06:15,1,"O Instituto Federal Baiano – Campus Itaberaba torna público o Edital 24/2025 do Programa Institucional de Cultura, Esporte e Lazer (PINCEL) 2025, iniciativa voltada ao fomento de ações extensionistas ...",
Itaberaba,Edital nº 20/2025 – Processo Seletivo Suplementar de Monitores de Ensino Nível Médio 2025 (Vagas Remanescente do Edital nº 22/2024),https://www.ifbaiano.edu.br/unidades/itaberaba/2025/05/26/monitoria-itaberaba-maio-2025/,2025-05-26,23:48,1,"A DIRETORA-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUS ITABERABA, nomeada pela Portaria nº 279, de 18 de março de 2022, publicada no DOU em 21 de março de 2022, no uso...",
Itaberaba,Campus Itaberaba promove Fórum Justiça Climática em Diálogo: Educação e Sustentabilidade no Semiárido,https://www.ifbaiano.edu.br/unidades/itaberaba/2025/04/29/forum-justica-climatica-em-dialogo-educacao-e-sustentabilidade-no-semiarido/,2025-04-29,15:29,1,"O Instituto Federal Baiano – Campus Itaberaba convida toda a comunidade para participar do Fórum Justiça Climática em Diálogo: Educação e Sustentabilidade no Semiárido, que será realizado no dia 30 de...",
Itaberaba,"Renovação de Matrícula 2025 &#8211; Cursos da Educação Profissional Técnica de Nível Médio, na Forma integrado ao Ensino Médio &#8211; Modalidade Presencial, Turmas do 3º ano – Edital 17/2025",https://www.ifbaiano.edu.br/unidades/itaberaba/2025/04/16/renovacao-de-matricula-2025-integrado/,2025-04-16,14:45,1,"A DIRETORA-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUS ITABERABA, nomeada pela Portaria nº 279, de 18 de março de 2022, publicada no DOU em 21 de março de 2022, no uso...",
Itaberaba,Processo Seletivo para contratação de Professor Substituto – Áreas: Língua Portuguesa e Literatura (40h) e Língua Inglesa (20h) (Edital 76/2025),https://www.ifbaiano.edu.br/unidades/itaberaba/2025/04/15/substituto-portugues-ingles-2025/,2025-04-15,14:33,1,Apresentação:,
Itaberaba,Seleção de estudantes para o PAISE 2025 (Edital nº 16/2025),https://www.ifbaiano.edu.br/unidades/itaberaba/2025/04/01/paise-2025/,2025-04-01,23:42,1,"A DIRETORA-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUS ITABERABA, nomeada pela Portaria nº 279, de 18 de março de 2022, publicada no DOU em 21 de março de 2022, no uso...",
