campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Bom Jesus da Lapa,Entre os dias 11 e 13 de Setembro foi realizado VI Simpósio Sobre Educação Inclusiva no Território Velho Chico,https://www.ifbaiano.edu.br/unidades/lapa/2024/09/19/entre-os-dias-11-e-13-de-setembro-foi-realizado-vi-simposio-sobre-educacao-inclusiva-no-territorio-velho-chico/,2024-09-19,15:13,1,Entre os dias 11 e 13 de Setembro foi realizado no IF Baiano Campus Lapa através do Núcleo de Atendimento às Pessoas com Necessidades Específicas o VI Simpósio Sobre Educação Inclusiva no Território V...,https://www.ifbaiano.edu.br/unidades/lapa/files/2024/09/WhatsApp-Image-2024-09-19-at-13.45.16-4.jpeg
Bom Jesus da Lapa,"IF Baiano Campus Bom Jesus da Lapa convida a todos a participarem do V Simpósio de Ensino, Pesquisa e Extensão (SIEPEX).",https://www.ifbaiano.edu.br/unidades/lapa/2024/09/12/if-baiano-campus-bom-jesus-da-lapa-convida-a-todos-a-participarem-do-v-simposio-de-ensino-pesquisa-e-extensao-siepex/,2024-09-12,15:44,1,"É com grande entusiasmo que convidamos todos a participarem do V Simpósio de Ensino, Pesquisa e Extensão (SIEPEX) do IF Baiano -Campus Bom Jesus da Lapa. Este ano, o tema central do evento é &#8220;O ...",https://www.ifbaiano.edu.br/unidades/lapa/files/2024/09/WhatsApp-Image-2024-09-12-at-15.34.50.jpeg
Bom Jesus da Lapa,Projeto de Extensão do campus Bom Jesus da Lapa entrega certificados e Cartilhas Técnicas para Comunidade Quilombola Pambú-Araçá,https://www.ifbaiano.edu.br/unidades/lapa/2024/09/04/projeto-de-extensao-do-campus-bom-jesus-da-lapa-entrega-certificados-e-cartilhas-tecnicas-para-comunidade-quilombola-pambu-araca/,2024-09-04,15:26,1,"No último dia 17 de agosto, ocorreu na Comunidade Quilombola Pambú-Araçá, localizada às margens do rio São Francisco na cidade Serra do Ramalho, uma atividade extensionista que exemplifica a contribui...",https://www.ifbaiano.edu.br/unidades/lapa/files/2024/09/WhatsApp-Image-2024-09-04-at-14.52.06.jpeg
Bom Jesus da Lapa,Aula Inaugural do Curso de Operadora de Computador do Programa Mulheres Mil – Campus Bom Jesus da Lapa,https://www.ifbaiano.edu.br/unidades/lapa/2024/09/03/aula-inaugural-do-curso-de-operadora-de-computador-do-instituto-federal-de-educacao-ciencia-e-tecnologia-baiano-campus-bom-jesus-da-lapa/,2024-09-03,18:20,1,"Ontem foi realizada a Aula Inaugural do Curso de Operadora de Computador do Instituto Federal de Educação, Ciência e Tecnologia – Campus Bom Jesus da Lapa. Este curso está vinculado ao Programa Mulher...",https://www.ifbaiano.edu.br/unidades/lapa/files/2024/09/WhatsApp-Image-2024-09-03-at-13.52.45.jpeg
Bom Jesus da Lapa,"Inscrições abertas para o V Simpósio de Ensino, Pesquisa e Extensão do Campus Bom Jesus da Lapa",https://www.ifbaiano.edu.br/unidades/lapa/2024/09/02/inscricoes-abertas-para-o-v-simposio-de-ensino-pesquisa-e-extensao-do-campus-bom-jesus-da-lapa/,2024-09-02,16:21,1,"O Campus Bom Jesus da Lapa tem a satisfação de informar a realização do V Simpósio de Ensino, Pesquisa e Extensão. O evento contará com a realização de minicursos, oficinas, exposição de artefatos did...",https://www.ifbaiano.edu.br/unidades/lapa/files/2024/09/WhatsApp-Image-2024-09-02-at-15.37.21.jpeg
Bom Jesus da Lapa,Campus Bom Jesus da Lapa convida todos(as) para a aula inaugural do Curso Operadora de Computador do Programa Mulheres Mil,https://www.ifbaiano.edu.br/unidades/lapa/2024/08/29/campus-bom-jesus-da-lapa-convida-todosas-para-a-aula-inaugural-do-curso-operadora-de-computador-do-programa-mulheres-mil/,2024-08-29,14:11,1,,https://www.ifbaiano.edu.br/unidades/lapa/files/2024/08/WhatsApp-Image-2024-08-29-at-13.56.40.jpeg
Bom Jesus da Lapa,Inscrições prorrogadas para o curso superior de Gestão da Tecnologia da Informação,https://www.ifbaiano.edu.br/unidades/lapa/2024/08/29/inscricoes-prorrogadas-para-o-curso-superior-de-gestao-da-tecnologia-da-informacao/,2024-08-29,14:07,1,,https://www.ifbaiano.edu.br/unidades/lapa/files/2024/08/WhatsApp-Image-2024-08-28-at-12.35.59.jpeg
Bom Jesus da Lapa,PROGRAMAÇÃO DO VI SIMPÓSIO SOBRE EDUCAÇÃO INCLUSIVA DO TERRITÓRIO VELHO CHICO,https://www.ifbaiano.edu.br/unidades/lapa/2024/08/20/programacao-do-vi-simposio-sobre-educacao-inclusiva-do-territorio-velho-chico/,2024-08-20,18:01,1,CONFIRAM A PROGRAMAÇÃO DO VI SIMPÓSIO SOBRE EDUCAÇÃO INCLUSIVA DO TERRITÓRIO VELHO CHICO.,
Bom Jesus da Lapa,Publicado edital do Programa Mulheres Mil,https://www.ifbaiano.edu.br/unidades/lapa/2024/08/20/publicado-edital-do-programa-mulheres-mil/,2024-08-20,10:22,1,Publicado edital do Programa Mulheres Mil para seleção de alunas bolsistas para o curso operadora de computador. O curso será realizado no turno noturno na sede da UFOB na cidade de Bom Jesus da Lapa....,https://www.ifbaiano.edu.br/unidades/lapa/files/2024/08/WhatsApp-Image-2024-08-20-at-13.01.21.jpeg
Bom Jesus da Lapa,O Núcleo de Atendimento às Pessoas com Necessidades Educacionais Específicas (Napne) do IF Baiano Campus Bom Jesus da Lapa organiza o VI Simpósio sobre Educação Inclusiva do Território Velho Chico.,https://www.ifbaiano.edu.br/unidades/lapa/2024/08/12/o-nucleo-de-atendimento-as-pessoas-com-necessidades-educacionais-especificas-napne-do-if-baiano-campus-bom-jesus-da-lapa-organiza-o-vi-simposio-sobre-educacao-inclusiva-do-territorio-velho-chico/,2024-08-12,10:23,2,O Núcleo de Atendimento às Pessoas com Necessidades Educacionais Específicas (Napne) do IF Baiano Campus Bom Jesus da Lapa está organizando o VI Simpósio sobre Educação Inclusiva do Território Velho C...,https://www.ifbaiano.edu.br/unidades/lapa/files/2024/08/WhatsApp-Image-2024-08-12-at-09.17.00.jpeg
