campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Reitoria,IF Baiano abre processo seletivo para dois cursos de graduação no Campus Serrinha,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-processo-seletivo-para-dois-cursos-de-graduacao-no-campus-serrinha/,2026-05-11,11:48,2,Processo seletivo oferece 40 vagas para os cursos de Tecnologia em Gestão de Cooperativas e Licenciatura em Ciências Biológicas,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/05/0779-edital-graduacao-ciencias-biologicas.webp
Reitoria,IF Baiano abre seleção para professor substituto de Atendimento Educacional Especializado no Campus Senhor do Bonfim,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-selecao-para-professor-substituto-de-atendimento-educacional-especializado-no-campus-senhor-do-bonfim/,2026-05-08,10:47,1,"O Instituto Federal Baiano (IF Baiano) acaba de lançar edital de processo seletivo simplificado para contratação de professor substituto na área de Atendimento Educacional Especializado (AEE), para at...",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/05/7961-ChatGPT-Image-8-de-mai.-de-2026-10_34_16.webp
Reitoria,Campus Serrinha abre inscrições para 60 vagas em cursos técnicos subsequentes,https://ifbaiano.edu.br/portal/blog/campus-serrinha-abre-inscricoes-para-60-vagas-em-cursos-tecnicos-subsequentes/,2026-05-05,09:04,1,"A oportunidade é para os cursos de Instrumento Musical e Agropecuária, com inscrições a partir desta terça-feira (05)",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/05/2564-Vagas-para-cursos-de-Instrumento-Musical-e-Agropecuaria.webp
Reitoria,IF Baiano abre seleção para professor substituto em três campi,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-selecao-para-professor-substituto-em-tres-campi/,2026-04-30,11:50,1,"As vagas são para os campi Xique-Xique, Itaberaba e Guanambi",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/0566-docente-substituto.webp
Reitoria,IF Baiano abre consulta pública para construção do regimento do CLAA-PET,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-consulta-publica-para-construcao-do-regimento-do-claa-pet/,2026-04-30,10:16,1,O Instituto Federal Baiano está com consulta pública aberta as 23h59 do dia 07 de maio para a construção do Regimento Interno do Comitê Local de Acompanhamento e Avaliação (CLAA) do Programa de Educaç...,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/4914-ChatGPT-Image-30-de-abr.-de-2026-10_12_28.webp
Reitoria,IF Baiano prorroga inscrições para 194 bolsas de iniciação científica,https://ifbaiano.edu.br/portal/blog/if-baiano-prorroga-inscricoes-para-194-bolsas-de-iniciacao-cientifica-ate-12-de-maio/,2026-04-23,07:50,1,O IF Baiano (Instituto Federal Baiano) anunciou a prorrogação do prazo de inscrições para três editais que oferecem 194 bolsas de iniciação científica e tecnológica. Servidores orientadores agora têm ...,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/03/4416-bolsas-de-pesquisa.webp
Reitoria,FEMMIC 2026 será realizada no Campus Catu com foco em ciência e inovação,https://ifbaiano.edu.br/portal/blog/femmic-2026-sera-realizada-no-campus-catu-com-foco-em-ciencia-e-inovacao/,2026-04-22,11:39,2,"Evento reúne uma programação com palestras, workshops e atividades voltadas à troca de conhecimentos",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/1129-images.webp
Reitoria,IF Baiano abre seleção com bolsas para docentes no Parfor Equidade,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-selecao-com-bolsas-para-docentes-no-parfor-equidade/,2026-04-20,11:52,2,O Instituto Federal Baiano (IF Baiano) está com inscrições abertas de 20 de abril a 5 de maio de 2026 para seleção de professores(as) formadores(as) que atuarão no Programa Nacional de Formação de Pro...,
Reitoria,IF Baiano abre inscrições para cursos FIC nos campi Itaberaba e Uruçuca,https://ifbaiano.edu.br/portal/blog/if-baiano-abre-inscricoes-para-cursos-fic-nos-campi-itaberaba-e-urucuca/,2026-04-14,10:40,1,Cursos são gratuitos e seleção ocorre por ordem de inscrição,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/4882-curso-fic-ifbaiano.webp
Reitoria,IF Baiano lança editais de intercâmbio no Canadá para estudantes e servidores,https://ifbaiano.edu.br/portal/blog/if-baiano-lanca-editais-de-intercambio-no-canada-para-estudantes-e-servidores/,2026-04-13,13:59,3,Selecionados poderão se afastar das atividades sem prejuízo acadêmico ou laboral durante a realização do programa. Custos serão de responsabilidade dos participantes.,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/9413-intercambio-ifbaiano.webp
Reitoria,Abertas 18 vagas remanescentes para o programa Partiu IF no Campus Uruçuca,https://ifbaiano.edu.br/portal/blog/abertas-18-vagas-remanescentes-para-o-programa-partiu-if-no-campus-urucuca/,2026-04-13,12:01,1,Inscrições presenciais no campus de 13 a 30 de abril de 2026,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/02/9836-imagem-destacada-partiu-if-2026.jpg.webp
Reitoria,XII Semana de Zootecnia do IF Baiano abre inscrições para participação e submissão de trabalhos,https://ifbaiano.edu.br/portal/blog/xii-semana-de-zootecnia-do-if-baiano-abre-inscricoes-para-participacao-e-submissao-de-trabalhos/,2026-04-10,10:44,1,Confira as datas e programação do evento,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/0054-imagem-destacada-semana-zootecnia-santa-ines-2026-v2.webp
Reitoria,Campus Santa Inês abre seleção para professor substituto da área de Tecnologia de Alimentos,https://ifbaiano.edu.br/portal/blog/campus-santa-ines-abre-selecao-para-professor-substituto-da-area-de-tecnologia-de-alimentos/,2026-04-09,11:09,1,Inscrições de 13 a 21 de abril; mais detalhes no edital de seleção,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/04/3692-image-professor-substituto-santa-ines.webp
